NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
"Bcn-rentals is Old town 4 , 6 minutes from Ramblas",ES,Spain,41.37913316,2.168822423,Entire home/apt,6,1,2,6,$185.00 
Amazing Loft-Studio City Center,ES,Spain,41.37964046,2.165802975,Entire home/apt,2,1,2,2,$55.00 
FANTASTIC AND COZY FLAT,ES,Spain,41.37984839,2.169419553,Entire home/apt,2,1,1,1,$110.00 
Quiet Apartment with Antique Charm in Raval,ES,Spain,41.3788645,2.167001369,Entire home/apt,2,1,1,1,$100.00 
Bright Double Room in the center of BCN for 2,ES,Spain,41.37615868,2.16912012,Private room,2,1,1,2,$34.00 
Lovely loft Next To The Ramblas,ES,Spain,41.3819094,2.167342432,Entire home/apt,4,1,1,2,$60.00 
room for 6 people with bathroom piv,ES,Spain,41.37910993,2.170451109,Private room,6,1,1,6,$110.00 
PRIVATE BEDROOM IN A CITY CENTER,ES,Spain,41.38134714,2.165557022,Private room,4,1,1,2,$95.00 
Double room & private bathtub in city center!,ES,Spain,41.3784098,2.166923003,Private room,2,1,1,1,$42.00 
"Habitacion  ""Music""",ES,Spain,41.37813281,2.172380549,Private room,2,1,1,1,$25.00 
CENTER BARCELONA,ES,Spain,41.38119487,2.170689275,Private room,2,2,1,1,$50.00 
Charm and comfort place.,ES,Spain,41.37964597,2.17316527,Entire home/apt,4,1,2,2,$170.00 
Wonderful apartment in las Ramblas!,ES,Spain,41.37654051,2.175949643,Entire home/apt,4,1,2,2,$85.00 
SuperCentral RED2Bedroom+AC+Free Breakfast(2),ES,Spain,41.38474909,2.164164909,Private room,2,2,1,1,$29.00 
HabitaciÃ_n individual en el centro de Barcelona,ES,Spain,41.37662582,2.166750447,Private room,1,1,1,1,$33.00 
estudio centrico,ES,Spain,41.38270824,2.164058527,Entire home/apt,2,1,1,1,$70.00 
Room for 4 people with bathroom pri,ES,Spain,41.37952432,2.169292929,Private room,4,1,1,4,$80.00 
Triplex Pelayo Deluxe - BCN54,ES,Spain,41.38470748,2.165380189,Entire home/apt,16,6,6,10,$750.00 
HabitaciÃ_n en Ã¡tico duplex,ES,Spain,41.37742222,2.166654641,Private room,1,1,1,1,$50.00 
On the Ramblas Port Vell 2 bedrooms,ES,Spain,41.37875748,2.175295074,Entire home/apt,5,1,2,4,$93.00 
Comfy room in the colorful Raval,ES,Spain,41.38296587,2.165503471,Private room,2,1,1,1,$35.00 
MODERN APARTMENT DOWNTOWN ENT 2,ES,Spain,41.38018737,2.16582319,Entire home/apt,4,1,2,3,$66.00 
Cozy  room  next  to  the  rambla,ES,Spain,41.37894861,2.174253489,Private room,3,1,1,2,$36.00 
CENTER PENTHOUSE STUNNING PRIVATE TERRACE,ES,Spain,41.3803057,2.171323927,Entire home/apt,2,1,0,1,$100.00 
Room for 3 people with bathroom piv,ES,Spain,41.38130893,2.169911094,Private room,3,1,1,2,$60.00 
Quiet room in remodel flat in raval,ES,Spain,41.37768095,2.169490291,Private room,1,1,1,1,$60.00 
Two bedroom flat in Sant Antoni/BCN,ES,Spain,41.38200399,2.165609756,Entire home/apt,3,1,2,2,$52.00 
Ramblas 4-bedrooms with WIFI (HUTB-000951),ES,Spain,41.38065081,2.17268074,Entire home/apt,8,2,4,8,$340.00 
HabitaciÃ_n Doble en Paralelo,ES,Spain,41.37655391,2.169103055,Private room,2,1,1,1,$25.00 
"PENTHOUSE, LA RAMBLA, LIFT, A/C, TERRACE, METRO L3",ES,Spain,41.37763305,2.171419939,Entire home/apt,2,2,2,4,$125.00 
Sunny Big Room + Balcony in center of Barcelona,ES,Spain,41.37823841,2.166504262,Private room,2,1.5,1,1,$27.00 
Central Stylish Flat in Ramblas,ES,Spain,41.37858677,2.167289351,Entire home/apt,6,1,2,4,$58.00 
Apt. Luxury Mercat Sant Antoni,ES,Spain,41.38051986,2.16489048,Entire home/apt,4,1.5,2,2,$140.00 
Gravina apart 2,ES,Spain,41.38483576,2.166705053,Entire home/apt,4,1,1,2,$110.00 
Apartamento Acogedor y Centrico,ES,Spain,41.37817891,2.164730008,Entire home/apt,2,1,0,1,$45.00 
Atico en el centro con terraza.,ES,Spain,41.37624863,2.170899402,Private room,2,1,1,1,$40.00 
Habitacion en barcelona (raval),ES,Spain,41.37826724,2.169647346,Private room,1,1,1,1,$30.00 
LA RAMBLA DEL RAVAL CITY CENTER BCN,ES,Spain,41.37853752,2.171642852,Entire home/apt,5,1,2,4,$39.00 
"Sunny room, amazing terrace / Raval",ES,Spain,41.37828579,2.172490264,Private room,2,1,1,1,$45.00 
Black and white room,ES,Spain,41.38525058,2.169569704,Private room,2,2,1,1,$38.00 
Individual bedroom,ES,Spain,41.37823405,2.164618855,Private room,1,1,1,1,$25.00 
Loft with terrace. B&B.,ES,Spain,41.38083876,2.171498075,Private room,2,1,1,1,$55.00 
Beautiful room in the city center!,ES,Spain,41.38487031,2.164835274,Private room,1,1,1,1,$120.00 
"Cosy apartment, CENTER, SEA,",ES,Spain,41.38122302,2.167161971,Entire home/apt,2,1,1,1,$60.00 
*RAMBLAS SPATIOUS FLAT 2Bdr2Bath*,ES,Spain,41.37845502,2.174577708,Entire home/apt,6,2,2,3,$120.00 
Renovated apartment in the center in Barcelona,ES,Spain,41.38062901,2.165145471,Entire home/apt,4,1,2,3,$57.00 
Big room for 4 person in the center,ES,Spain,41.37822059,2.174345804,Private room,4,1,1,2,$60.00 
Casa Luis en Barcelona,ES,Spain,41.3790837,2.168985124,Private room,1,1,1,1,$35.00 
âù_ï¸èâ˜€ï¸è2BDR Quiet in Gothic quarter,ES,Spain,41.37547215,2.167741496,Entire home/apt,6,1,2,3,$70.00 
Bunking bed in a cozy center appart,ES,Spain,41.38198439,2.164363614,Private room,3,2.5,1,3,$55.00 
A big double room in the center of Barcelona,ES,Spain,41.37924428,2.167680322,Private room,2,1.5,1,1,$40.00 
Centrical-Quiet-Practical Apartment,ES,Spain,41.37618771,2.173254127,Entire home/apt,7,2,1,4,$130.00 
Doble cerca de Ramblas,ES,Spain,41.38512741,2.165441999,Private room,2,2,1,2,$35.00 
Mi Habitacion,ES,Spain,41.38471697,2.165007837,Private room,2,2,1,1,$35.00 
"Old town 1, 6minutesfrom Ramblas",ES,Spain,41.37815338,2.168942898,Entire home/apt,9,1,3,8,$280.00 
Romantic Flat,ES,Spain,41.38499428,2.164257166,Entire home/apt,5,1,2,2,$80.00 
Beautiful double room in the center,ES,Spain,41.38273651,2.165213273,Private room,1,1,1,1,$65.00 
"Rambla Boqueria P2, up to 10pax (HUTB-013225)",ES,Spain,41.37882575,2.171129359,Entire home/apt,10,2,4,6,$340.00 
"Habitacion cama doble 65m2 de terraza, centrico",ES,Spain,41.38180411,2.166732703,Private room,3,1,1,1,$30.00 
Minimal loft room Bcn,ES,Spain,41.38498308,2.168233929,Private room,2,1,0,1,$27.00 
Cosy private room in CENTRAL BARCELONA,ES,Spain,41.37820501,2.167611187,Private room,1,1,1,1,$48.00 
"Rambla Boqueria 22, up to 10pax (HUTB-013229)",ES,Spain,41.38020054,2.172198788,Entire home/apt,10,2.5,4,6,$340.00 
HabitaciÃ_n cÃ©ntrica barrio de moda.,ES,Spain,41.3781077,2.165032101,Private room,2,2,1,1,$50.00 
Beautiful Rambla Boqueria 31B (HUTB-013233),ES,Spain,41.38004769,2.172941775,Entire home/apt,7,1,3,5,$206.00 
SUNNY APARTMENT,ES,Spain,41.37576988,2.172222322,Entire home/apt,2,1,1,1,$110.00 
double room in the center,ES,Spain,41.37759295,2.169808125,Private room,2,1,1,1,$50.00 
Sunny Doble room..,ES,Spain,41.37633726,2.166864554,Private room,2,1,1,2,$44.00 
Apartamento 3-4 BALCON A RAMBLAS,ES,Spain,41.38300085,2.171134704,Entire home/apt,4,1,1,4,$250.00 
Cool and comfortable apartment.,ES,Spain,41.38243382,2.163720342,Entire home/apt,4,1,2,2,$95.00 
Beautiful Rambla Boqueria 31A (HUTB-013230),ES,Spain,41.38064568,2.171319191,Entire home/apt,5,1,2,3,$160.00 
Beautiful Ramblas Boqueria 21B (HUTB-013232),ES,Spain,41.37981421,2.170898884,Entire home/apt,7,1,3,5,$206.00 
"Bright, Beautiful Double in El Gotic with Balcony",ES,Spain,41.3778414,2.174637064,Private room,2,2,1,1,$34.00 
Off Ramblas - Private apartment,ES,Spain,41.37710899,2.174365258,Entire home/apt,2,1,1,1,$90.00 
City center bed room with references. æ¬¢è¿_,ES,Spain,41.37975416,2.17046722,Private room,1,1,1,1,$40.00 
Cozy room with balcony in the heart of the city!,ES,Spain,41.3843595,2.163968464,Private room,2,1,1,1,$85.00 
Habitacion/luminosa/grande Centro Barcelona(Raval),ES,Spain,41.38096861,2.169522757,Private room,2,2,1,1,$55.00 
NICE STUDY,ES,Spain,41.37588503,2.171695689,Entire home/apt,2,1,0,2,$60.00 
Beautiful  room in downtown!,ES,Spain,41.38140935,2.167066452,Private room,2,2,1,1,$45.00 
Â¡Â¡Â¡7 GUESTS AT EL RAVAL!!!,ES,Spain,41.38293928,2.169467339,Entire home/apt,7,1.5,4,6,$121.00 
"Nice bedroom in a Loft, El Raval",ES,Spain,41.37799356,2.172807119,Private room,2,1,1,1,$50.00 
Barcelona hip studio w/ roof terrace,ES,Spain,41.38095109,2.167423757,Entire home/apt,2,1,0,1,$40.00 
Large 300 degrees terrace in city center,ES,Spain,41.38487907,2.16587377,Entire home/apt,4,2,2,2,$160.00 
MACBA Flat With Cats,ES,Spain,41.38112638,2.169377343,Private room,2,1.5,1,1,$39.00 
Cozy Room in Center of Barcelona,ES,Spain,41.37785988,2.164948583,Private room,2,1.5,1,1,$29.00 
 BIG AND SUNNY ROOM IN CITY CENTER,ES,Spain,41.37837294,2.168024364,Private room,2,1,1,1,$25.00 
Bright Double Room Near Boqueria,ES,Spain,41.3818528,2.171930366,Private room,3,1.5,1,3,$25.00 
Loft with terrace in old town,ES,Spain,41.37969701,2.165605128,Entire home/apt,4,1,2,3,$100.00 
"Apartamento de un ambiente, con wifi en el centro",ES,Spain,41.38139365,2.169147062,Entire home/apt,4,1,0,3,$50.00 
5 BED+12 PEOPLE+MODERN+CITY CENTER,ES,Spain,41.38456109,2.164917049,Entire home/apt,12,2,5,12,$360.00 
"â˜€ï¸è Amazing views in city center, 5' Ramblas/ Sea",ES,Spain,41.37465723,2.175392705,Entire home/apt,6,1,3,4,$102.00 
Appartement Calme et Confortable Placa Catalunya,ES,Spain,41.38362229,2.169274748,Entire home/apt,2,1,1,1,$61.00 
Impressive Modernistic Flat @Centre,ES,Spain,41.3822669,2.169047002,Entire home/apt,11,2.5,5,11,$404.00 
Room in the center of BCN!,ES,Spain,41.37860857,2.166161606,Private room,4,2,1,4,$40.00 
"Super Central, W/Terrace and AC",ES,Spain,41.38291927,2.169154729,Private room,2,2.5,1,1,$76.00 
Elegant apartment near La Rambla,ES,Spain,41.38013485,2.173399248,Entire home/apt,4,1,2,3,$110.00 
Nice room available for the w.d!,ES,Spain,41.38618453,2.173951493,Private room,2,1,1,1,$42.00 
HabitaciÃ_n Centro Barcelona,ES,Spain,41.38408625,2.174285296,Private room,2,1,1,1,$100.00 
Fantastic Room in The Heart of BCN,ES,Spain,41.38630628,2.174280597,Private room,2,2,1,1,$28.00 
Large and sunny doble bedroom perfect for the MWC,ES,Spain,41.38317326,2.174372464,Private room,2,1,1,1,$150.00 
Friendly cozy loft room center Bcn,ES,Spain,41.38557116,2.170271657,Private room,2,1,0,1,$45.00 
Gotico Super-Apt near Pi+Boqueria!,ES,Spain,41.38350367,2.172035515,Private room,2,2,1,1,$59.00 
Love big room in Central apartment,ES,Spain,41.38755812,2.172061961,Private room,2,1,1,1,$40.00 
Great location downtown bcn,ES,Spain,41.38639234,2.172694759,Private room,2,1,1,1,$29.00 
In the heart of it all.,ES,Spain,41.38582562,2.17128441,Private room,2,1,1,1,$70.00 
Nice room & private bathroom center,ES,Spain,41.38256815,2.172940437,Private room,1,1,1,1,$20.00 
Centric and nice,ES,Spain,41.38445282,2.174344831,Private room,2,2,1,2,$49.00 
QUIET ROOM IN THE OLD CENTER,ES,Spain,41.38164544,2.174169331,Private room,2,1.5,1,1,$40.00 
Cosy Private Double-Bed Room Central BCN,ES,Spain,41.38302084,2.174339423,Private room,2,1,1,1,$49.00 
UNIQUE  PALAZZO w/ Garden CENTER,ES,Spain,41.3861711,2.172595396,Entire home/apt,4,1,1,2,$169.00 
Charming apartment in the city center,ES,Spain,41.38610714,2.171957937,Entire home/apt,6,1,2,3,$139.00 
HabitaciÃ_n Privada en Plaza Catalunya,ES,Spain,41.38432204,2.171755799,Private room,2,1,1,2,$41.00 
Independent Suite - City Centre,ES,Spain,41.38141434,2.181523778,Private room,3,1,1,2,$59.00 
Room for one in El GÃ_tico,ES,Spain,41.38483894,2.173642021,Private room,1,1,1,1,$38.00 
Nice room in center 5,ES,Spain,41.38478652,2.174212885,Private room,1,1,1,1,$25.00 
Private Cosy Room in the Center :)!!,ES,Spain,41.38166139,2.18158383,Private room,1,1,1,1,$36.00 
"Nice,Comfy,Quiet&Afordable Room renovated building",ES,Spain,41.38158665,2.173899551,Private room,2,1,1,1,$9.00 
HabitaciÃ_n doble en el pleno centro,ES,Spain,41.38668587,2.172586262,Private room,2,1,1,1,$40.00 
Ensuite double room in city center,ES,Spain,41.38602791,2.174540855,Private room,2,1,1,1,$110.00 
Ensuite room with 50m2 terrace,ES,Spain,41.38632512,2.173939979,Private room,1,1,1,1,$45.00 
habitacion bonita en piso centrico frente la playa,ES,Spain,41.38164502,2.181430984,Private room,2,1,1,1,$33.00 
Beautifull NEW room in a cozy flat,ES,Spain,41.38831421,2.173039332,Private room,2,1.5,1,1,$30.00 
Cathedral Square Exclusive View C2,ES,Spain,41.38512691,2.174411748,Private room,3,2,1,2,$30.00 
Lovely double room near La Rambla ,ES,Spain,41.38590484,2.174096484,Private room,2,1,1,1,$25.00 
LUX GOTICO PLAZA CATALUNYA,ES,Spain,41.38640789,2.173066629,Entire home/apt,4,2,2,2,$131.00 
"Room with Balcony Loft Gothic -Lift , plaza del pi",ES,Spain,41.3829927,2.173429063,Private room,2,1,1,1,$63.00 
Hab en el corazÃ_n de Barcelona,ES,Spain,41.38713289,2.172965319,Private room,2,1,1,1,$50.00 
superb location bcn,ES,Spain,41.38629954,2.172363802,Private room,2,1,1,1,$35.00 
Big Double room in Gothic Barcelona,ES,Spain,41.3829516,2.172512852,Private room,2,1,1,1,$58.00 
ROOM SUPER SWEET IN THE CENTER :),ES,Spain,41.38407322,2.172416548,Private room,2,2,1,2,$26.00 
WiFi + Cosy room,ES,Spain,41.38552106,2.173300148,Private room,1,1,1,1,$95.00 
Large double bedroom in city center,ES,Spain,41.38244448,2.17434538,Private room,2,1,1,1,$50.00 
Entire loft next to Plaza Catalunya,ES,Spain,41.38613042,2.172302164,Private room,2,1,1,1,$70.00 
Lovelly room very centric,ES,Spain,41.38643082,2.172369664,Private room,2,1,1,1,$58.00 
Big room Plaza Catalunya La Rambla,ES,Spain,41.38668671,2.171842842,Private room,2,2,1,2,$45.00 
Large double room in Plaza CataluÃ±a,ES,Spain,41.38710815,2.173438934,Private room,2,1,1,1,$25.00 
Cozy & Sunny Big Rooms 5p Plaza Catalunya-Gothic,ES,Spain,41.38554548,2.1732412,Private room,5,1,2,3,$35.00 
Private Room in Gotic Quarter,ES,Spain,41.38490169,2.173465313,Private room,2,1,1,1,$70.00 
PequeÃ±a Habitacion Doble,ES,Spain,41.3841422,2.173247473,Private room,2,1,1,1,$25.00 
Single/doble room Barcelona Center,ES,Spain,41.38779355,2.17340823,Private room,2,1,1,2,$30.00 
Excelente ubicaciÃ_n!,ES,Spain,41.3827816,2.17347517,Private room,2,1,1,1,$25.00 
Huge Beautiful room next to Plaza Catalunya,ES,Spain,41.38471507,2.171749329,Private room,1,1,1,1,$49.00 
CENTER BLUE ROOM PLAZA CATALUÃ‘A,ES,Spain,41.38628057,2.174013069,Private room,2,1,1,1,$35.00 
Nice & Quite Center BoquerÃ_a Raval,ES,Spain,41.38544851,2.173370979,Private room,1,1,1,1,$29.00 
Apartamento Selva de Mar,ES,Spain,41.38365292,2.177247586,Private room,2,1,1,1,$55.00 
Cozy apartment next to La Rambla,ES,Spain,41.38350539,2.172015353,Entire home/apt,5,1,2,2,$110.00 
Double Room in PlaÃ§a Reial,ES,Spain,41.38022981,2.174944206,Private room,2,1,1,1,$58.00 
Central room with view on plaÃ§a George Orwell,ES,Spain,41.38013477,2.178228755,Private room,3,1,1,1,$30.00 
Double room - Barcelona Center!,ES,Spain,41.3806478,2.17628866,Private room,2,1,1,1,$50.00 
Camera Privata con Bagno,ES,Spain,41.38068859,2.179736716,Private room,2,1,1,1,$30.00 
Plz REAL (Square)10  /R1. PENTHOUSE,ES,Spain,41.37909428,2.176069576,Private room,2,1,1,1,$56.00 
Beautiful sunny room with a balcony,ES,Spain,41.38036491,2.180142058,Private room,2,1,1,1,$50.00 
Spacious classic room in Gotico,ES,Spain,41.37787136,2.177197618,Private room,2,1,1,1,$60.00 
Comfortable room in a lovely flat,ES,Spain,41.38052775,2.17728199,Private room,2,1,1,1,$35.00 
"Double Bedr,terrace, Ghotic, center",ES,Spain,41.37874226,2.178665595,Private room,3,1,1,3,$38.00 
BIG Aparment! in the best location!,ES,Spain,41.38189262,2.174962842,Entire home/apt,2,1,2,4,$50.00 
Bright spacious double bedroom in Gothic - balcony,ES,Spain,41.37917357,2.175738497,Private room,3,1,1,2,$55.00 
RAMBLA! MODERNO! WI-FI,ES,Spain,41.38163788,2.174918637,Entire home/apt,4,1,2,2,$130.00 
COSY and QUIET room in Barri Gotic,ES,Spain,41.37856669,2.178621015,Private room,2,1,1,1,$30.00 
Apartment in the heart of Barcelona,ES,Spain,41.38456488,2.171988714,Entire home/apt,4,1,3,3,$100.00 
Bonita suite en el GÃ_tico,ES,Spain,41.38079165,2.175452883,Private room,4,1,1,2,$80.00 
Room and Balcony in Historic Palace. Gay friendly.,ES,Spain,41.38097818,2.179045069,Private room,2,1,1,1,$65.00 
HabitaciÃ_n cerca de playa en GÃ_tico,ES,Spain,41.38230728,2.17987781,Private room,1,0.5,1,1,$62.00 
Luxury 2 bedroom apartment,ES,Spain,41.38664371,2.172751742,Entire home/apt,4,2,2,2,$120.00 
New & Cozy in Plaza Catalunya,ES,Spain,41.38737835,2.172144611,Entire home/apt,4,1,0,2,$79.00 
"Cuarto amplio, silencioso en el Gotico",ES,Spain,41.38056911,2.177692123,Private room,2,1,1,1,$40.00 
Luxury 3-bedroom apartment close to Plaza CataluÃ±a,ES,Spain,41.38645058,2.17203513,Entire home/apt,8,2,3,3,$140.00 
Apartamento con encanto,ES,Spain,41.38599464,2.173043195,Entire home/apt,2,1,0,1,$75.00 
Yellow sun Lion,ES,Spain,41.3810567,2.177594974,Private room,2,1.5,1,1,$40.00 
"LOVELY CENTRAL ROOM (days, weeks, months)",ES,Spain,41.38523385,2.17645263,Private room,2,1,1,1,$27.00 
Charming suite @ Heart of Barcelona's Old City,ES,Spain,41.37894763,2.177002322,Private room,2,2,1,1,$95.00 
Big light doubleroom w balcony,ES,Spain,41.38095227,2.180690063,Private room,2,1,1,1,$50.00 
Small Cozy Room in Barri GÃ_tic,ES,Spain,41.37958729,2.176588117,Private room,1,1,1,1,$27.00 
PISO CON JACUZZI Y SAUNA EN LAS RAMBLAS,ES,Spain,41.38424582,2.171049039,Entire home/apt,4,1,1,2,$200.00 
HabitaciÃ_n privada en el gÃ_tic,ES,Spain,41.38202587,2.179687997,Private room,2,1,1,2,$29.00 
HabitaciÃ_n en el GÃ_tico de BCN,ES,Spain,41.38394529,2.175775194,Private room,2,1,1,1,$39.00 
Central room near Ramblas,ES,Spain,41.38198824,2.17702976,Private room,2,0,1,1,$29.00 
CHARMING GOTHIC APART LAS RAMBLAS + WIFI,ES,Spain,41.38168387,2.175247457,Private room,4,1,1,2,$100.00 
"TRIPLE ROOM IN THE GOTIC HEART, PLAZA REAL-RAMBLAS",ES,Spain,41.38131177,2.176179059,Private room,3,1,1,3,$42.00 
You clean Rambla Anarchist Hide,ES,Spain,41.37978258,2.175294079,Entire home/apt,2,1,1,1,$40.00 
Room with Private Bathroom and Balcony.,ES,Spain,41.37721638,2.179204134,Private room,1,2,2,2,$60.00 
Private room/ Hab Privada - Sagrada Familia,ES,Spain,41.37886744,2.178741523,Private room,2,1,1,2,$70.00 
ESPARDENYA,ES,Spain,41.38638067,2.17231118,Entire home/apt,12,3,4,8,$200.00 
Downtown apartment with character,ES,Spain,41.38266626,2.177240485,Private room,5,1,1,3,$60.00 
Grand apartment next to plaza real,ES,Spain,41.38024622,2.177139657,Entire home/apt,3,1,1,1,$105.00 
Preciosa habitaciÃ_n en el centro de Barcelona,ES,Spain,41.37909431,2.177361849,Private room,2,1,1,2,$45.00 
Bedroom in center of Barcelona,ES,Spain,41.37921358,2.176257171,Private room,3,1,1,2,$55.00 
Spacious Private Bedroom with Balcony Gothic Town,ES,Spain,41.37984077,2.180289002,Private room,4,1.5,1,2,$28.00 
Private Room in the Gothic Quarter,ES,Spain,41.37945371,2.180161366,Private room,2,1,1,1,$30.00 
Pretty and cosy room in the centre of gotico.,ES,Spain,41.37844432,2.17798872,Private room,2,1,1,1,$25.00 
Relaxing big room with doublebed - Las Ramblas,ES,Spain,41.38017397,2.17857304,Private room,2,1,1,1,$30.00 
Ciutat Vella. Bright room in AvinyÃ_,ES,Spain,41.37910973,2.180767981,Private room,2,2,1,1,$55.00 
Double room in the best location,ES,Spain,41.37845314,2.176975421,Private room,2,1,1,1,$36.00 
Cozy bedroom in the heart of Gotic,ES,Spain,41.38053265,2.17545438,Private room,3,1,1,1,$52.00 
Colourful apartment in city centre (Gotic Area),ES,Spain,41.38621351,2.170961285,Entire home/apt,6,1,3,4,$95.00 
Las Ramblas: The Clock apt (3Bedrooms/3Bathrooms),ES,Spain,41.37934818,2.178060538,Entire home/apt,12,3,3,3,$310.00 
BEAUTIFUL APARTMENT HEART BARCELONA,ES,Spain,41.37942608,2.180331698,Entire home/apt,6,1,2,3,$350.00 
Wide apartment in magical Barri Gotic area,ES,Spain,41.38020845,2.175096289,Entire home/apt,8,2.5,5,5,$230.00 
Giant apartment for group  ramblas,ES,Spain,41.38105569,2.175061818,Entire home/apt,16,2,6,16,$298.00 
Â«CAESAR AUGUSTÂ» Luxury â€¢ Heart â€¢ Gotico â€¢ 5â˜…,ES,Spain,41.38430069,2.177796048,Entire home/apt,4,2,2,2,$119.00 
Luxury 3 bedroom apartment close to Las Ramblas,ES,Spain,41.38493127,2.174039112,Entire home/apt,6,2,3,5,$145.00 
big room with balcony and private bathroom,ES,Spain,41.38495492,2.176737271,Private room,2,1,1,2,$55.00 
Nice studio center of gÃ_tico,ES,Spain,41.37986457,2.180466133,Entire home/apt,2,1,1,1,$50.00 
Gotic Vintage Loft!,ES,Spain,41.38040863,2.179022202,Entire home/apt,5,1,1,3,$100.00 
LIMITED TIME OFFER: FROM 59â‚¬,ES,Spain,41.38264116,2.178206565,Entire home/apt,2,1,1,1,$59.00 
HabitaciÃ_n en el centro de BCN,ES,Spain,41.38239972,2.175487217,Private room,2,1,1,1,$38.00 
"Amazing New Central Rooms,  near Plaza Catalunya",ES,Spain,41.38209923,2.175015781,Private room,4,1,1,2,$50.00 
Lovely apartment in Barri GÃ_tic,ES,Spain,41.38239905,2.178993281,Entire home/apt,3,1,0,2,$99.00 
3_rooms_bairrogotic_beach,ES,Spain,41.37995593,2.179469798,Entire home/apt,9,2,3,7,$120.00 
Appartment in the Gothic quarter,ES,Spain,41.37950358,2.177010716,Entire home/apt,4,2,2,2,$250.00 
Las Ramblas Suite,ES,Spain,41.37983416,2.175316526,Entire home/apt,4,1,0,1,$88.00 
Barca Guide Centro 4 Bedroom Apartment,ES,Spain,41.37876212,2.176273627,Entire home/apt,10,4,4,5,$390.00 
Cozy room in Gotic district,ES,Spain,41.38094295,2.176157645,Private room,1,1,1,1,$40.00 
Lovely double room Gothico,ES,Spain,41.37973149,2.177146361,Private room,2,2,1,1,$45.00 
"Clean, Comfy n Central for 3 people  :) Room1",ES,Spain,41.38039129,2.17780177,Private room,3,1,1,2,$45.00 
Banyoles,ES,Spain,41.3808403,2.179223829,Private room,2,1,1,1,$89.00 
Provenzal,ES,Spain,41.37994216,2.177577573,Private room,2,1,1,1,$89.00 
Lovable double bedroom in Ghotic quarter,ES,Spain,41.37969531,2.178344753,Private room,3,1,1,2,$50.00 
Super central twin room - Cheap n Neat! (r3),ES,Spain,41.37859571,2.176947674,Private room,2,1,1,2,$29.00 
Best Deal***  Best location***,ES,Spain,41.38587999,2.171255357,Entire home/apt,5,1,2,5,$65.00 
Luxury sunny bedroom at Ramblas with silence - Sun,ES,Spain,41.37717576,2.177755558,Private room,2,2,1,1,$55.00 
Great location near Ramblas,ES,Spain,41.38145334,2.176874794,Entire home/apt,6,1,3,4,$115.00 
Nice flat in Barcelona city center.,ES,Spain,41.38113796,2.178734377,Entire home/apt,4,1.5,2,2,$139.00 
Apartment in Barcelona center WIFI,ES,Spain,41.3866629,2.171953691,Entire home/apt,6,1,3,5,$115.00 
!!!Sunny apartment in Gotico!!!,ES,Spain,41.38119071,2.179487528,Entire home/apt,6,2,3,4,$350.00 
"RAMBLA, Apartment for Groups WiFi",ES,Spain,41.38441389,2.175760668,Entire home/apt,7,1,2,5,$110.00 
MODERN APARTMENT WITH BIG TERRACE,ES,Spain,41.38204558,2.180643349,Entire home/apt,2,1,1,1,$120.00 
Spacious 3 bedroom in city center,ES,Spain,41.38007327,2.176988388,Entire home/apt,6,2,3,3,$185.00 
mr2 BEST PRICE! GOTHIC HAPPY GUESTS,ES,Spain,41.37954728,2.18126209,Entire home/apt,5,1,2,4,$110.00 
Sunny room in Gotico!!!,ES,Spain,41.38331859,2.177055233,Private room,2,1,1,1,$58.00 
â™¥ ROMANTIC CHIC GOTICO CHARM â™¥,ES,Spain,41.38475503,2.171324182,Entire home/apt,6,1,2,4,$149.00 
Beautiful and Sunny Apartment with Terrace,ES,Spain,41.38062446,2.180038567,Entire home/apt,4,1,2,2,$148.00 
Barca Guide Centro Studio Apartment,ES,Spain,41.38075963,2.175585206,Entire home/apt,4,1,1,2,$130.00 
Spacious & Quiet flat in the heart of Barcelona !,ES,Spain,41.38482504,2.173711206,Entire home/apt,4,1,1,2,$80.00 
design gothic,ES,Spain,41.38302525,2.177719645,Private room,2,1,1,1,$69.00 
"ROOM AT GOTIC HEART,PRIVATE BALCONY",ES,Spain,41.38123028,2.17599639,Private room,2,1,1,1,$45.00 
ROOM WITH BALCONY HEART OF GOTHIC,ES,Spain,41.38146551,2.177169819,Private room,3,2,1,3,$69.00 
"Center of the heart brc,for 3 peopl",ES,Spain,41.38111418,2.178949509,Private room,3,1,1,2,$45.00 
Cozy flat in the heart of Barcelona,ES,Spain,41.38756389,2.173229818,Entire home/apt,2,1,1,1,$100.00 
Nice one bed room in gotico area,ES,Spain,41.3812171,2.178373106,Entire home/apt,4,1,1,2,$60.00 
Lovely flat in the center of gothic,ES,Spain,41.38193087,2.178415585,Entire home/apt,4,1,1,2,$120.00 
Gotico newly renovated flat,ES,Spain,41.3816855,2.18034346,Entire home/apt,5,1.5,3,3,$350.00 
"Private DOUBLE ROOM - in GÃ_tic, acces to balcony",ES,Spain,41.38039844,2.175817556,Private room,2,1,1,1,$67.00 
1lit dans Chambre Proche plage,ES,Spain,41.38060512,2.176321824,Shared room,1,1,1,1,$40.00 
Habitac en el corazÃ_n de Barcelona.,ES,Spain,41.37761011,2.176442309,Private room,2,1,1,1,$60.00 
Wonderfull Room in the Gotic Area,ES,Spain,41.38077394,2.177097702,Private room,2,1,1,1,$40.00 
