NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
Big and light appartement 80m2,NL,Netherlands,52.360931,4.855098954,Entire home/apt,4,1,1,1,$125.00 
"Spacious apartment, great location + roof terrace",NL,Netherlands,52.36753607,4.866768057,Entire home/apt,6,1.5,3,3,$183.00 
Lovely bright apartment in Oud-West,NL,Netherlands,52.35984469,4.863011103,Entire home/apt,2,1,1,1,$99.00 
"Lovely apartment with private room, sunny balcony!",NL,Netherlands,52.36001912,4.85307286,Entire home/apt,2,1,1,1,$115.00 
Canal House in the Centrum,NL,Netherlands,52.36509772,4.873536934,Entire home/apt,3,1,1,3,$139.00 
Great apartment in great area with rooftop terrace,NL,Netherlands,52.36215836,4.86377401,Entire home/apt,2,1,1,1,$110.00 
2 bedroom canal view appartment,NL,Netherlands,52.36641825,4.876071901,Entire home/apt,4,1,2,2,$199.00 
Cosy place near city centre!,NL,Netherlands,52.36055162,4.855662894,Entire home/apt,2,1,1,1,$85.00 
Lovely apartment in Amsterdam West,NL,Netherlands,52.37258334,4.857817582,Entire home/apt,2,1,1,1,$74.00 
Nice family apartment with garden,NL,Netherlands,52.36244695,4.85060736,Entire home/apt,4,1,2,4,$145.00 
De Hallen Amsterdam Canal Apartment,NL,Netherlands,52.36556224,4.872763439,Entire home/apt,2,1,1,1,$100.00 
Cozy place walking distance to Leidseplein!,NL,Netherlands,52.36702032,4.87309638,Entire home/apt,4,1,1,2,$110.00 
Private room in Apartment with great location,NL,Netherlands,52.36259215,4.856587758,Private room,2,1,1,1,$100.00 
Garden Appartment Amsterdam west,NL,Netherlands,52.36721233,4.851040678,Entire home/apt,2,1,1,1,$100.00 
Bright room in Amsterdam Oud West,NL,Netherlands,52.36632142,4.866130197,Private room,2,1.5,1,1,$65.00 
Lovely New Apartment near Vondelpark,NL,Netherlands,52.36018097,4.859506989,Entire home/apt,2,1,0,1,$89.00 
Spacious design apt. with balcony,NL,Netherlands,52.37162012,4.859724561,Entire home/apt,2,1,1,1,$130.00 
3 floors Familyhome with garden.Next to Vondelpark,NL,Netherlands,52.36240937,4.870518363,Entire home/apt,4,2,3,3,$215.00 
Central design apt in pretty street,NL,Netherlands,52.36469272,4.877217955,Entire home/apt,2,1,1,1,$160.00 
Stylish & cosy apartment (80 m2),NL,Netherlands,52.36470879,4.876811373,Entire home/apt,2,1,1,1,$136.00 
Spacious newly renovated apartment in the Baarsjes,NL,Netherlands,52.36949254,4.85427305,Entire home/apt,2,1,1,1,$125.00 
Cozy soul decorated studio,NL,Netherlands,52.36311796,4.879208666,Entire home/apt,2,1,0,1,$100.00 
Charming apartment near Vondelpark,NL,Netherlands,52.36021367,4.855021845,Entire home/apt,4,1,2,2,$107.00 
Apartment 3 minutes from Vondelpark,NL,Netherlands,52.36035115,4.854140672,Entire home/apt,6,1,3,3,$180.00 
Great Apartment near Jordaan and Vondelpark,NL,Netherlands,52.36550052,4.859851449,Entire home/apt,2,1,1,1,$199.00 
Spacious and cozy apartment,NL,Netherlands,52.37190275,4.862181222,Entire home/apt,2,1,1,1,$85.00 
Spacious and light appartment in West,NL,Netherlands,52.36624172,4.860153561,Entire home/apt,2,1,1,1,$150.00 
Nassau Canal Apartment A,NL,Netherlands,52.37137247,4.873351358,Entire home/apt,4,1,2,2,$185.00 
Apartment in a perfect location near city centre,NL,Netherlands,52.3708659,4.852756701,Entire home/apt,2,1,1,1,$80.00 
Nice private room near centre!,NL,Netherlands,52.36892128,4.854468493,Private room,2,0.5,1,1,$85.00 
Stylish apartment with channel view!,NL,Netherlands,52.37229632,4.856175194,Entire home/apt,2,1,1,1,$79.00 
Apartm. with 2 cats near centre,NL,Netherlands,52.36369486,4.861123391,Entire home/apt,2,1,1,1,$115.00 
Large modern 4p apartment!,NL,Netherlands,52.3619174,4.853788067,Entire home/apt,4,1.5,2,2,$150.00 
Become a real citizen of Amsterdam,NL,Netherlands,52.36395537,4.852564858,Entire home/apt,2,1,1,1,$90.00 
Beautiful appartment in Oud-West,NL,Netherlands,52.36035279,4.861842454,Entire home/apt,2,1,1,1,$90.00 
"Cosy,clean and renotaved appartment",NL,Netherlands,52.37117571,4.85128288,Entire home/apt,2,1,1,1,$85.00 
Appartement in oud-west,NL,Netherlands,52.36679676,4.86605261,Private room,2,1,1,1,$80.00 
Modern & Stylish APT in De Baarsjes!!!,NL,Netherlands,52.36705142,4.855030209,Entire home/apt,2,1,1,1,$129.00 
Beautiful apartment near Leidse / Museum Square,NL,Netherlands,52.36416405,4.878149859,Entire home/apt,2,1,1,1,$100.00 
Spaciously appartment,NL,Netherlands,52.36590023,4.875033255,Entire home/apt,4,1,2,2,$400.00 
Design apartment near Vondelpark,NL,Netherlands,52.36010752,4.866706781,Entire home/apt,2,1,1,1,$119.00 
Apartment in a trendy area,NL,Netherlands,52.36420214,4.862750199,Entire home/apt,2,1,1,1,$89.00 
Family Design House in Trendy West!,NL,Netherlands,52.36798033,4.862611725,Entire home/apt,4,2,4,5,$299.00 
"AMSTERDAM, OUD-WEST",NL,Netherlands,52.36667871,4.865594944,Private room,2,1,1,1,$100.00 
"2 beds, great canal view Amsterdam",NL,Netherlands,52.37149791,4.864391448,Private room,2,1,1,2,$45.00 
Tastefull decorated apartment in Hip West,NL,Netherlands,52.3634575,4.855050939,Entire home/apt,2,1,1,1,$90.00 
Lovely Appartment with Garden,NL,Netherlands,52.37224239,4.854313326,Entire home/apt,2,1,1,1,$89.00 
Cosy single basementroom CENTRE,NL,Netherlands,52.36537246,4.875539472,Private room,1,1,1,1,$56.00 
"Romantic house in easy Amsterdam, garden and cats",NL,Netherlands,52.36375757,4.871988086,Entire home/apt,6,1,4,4,$350.00 
Beautiful apartment near Vondelpark,NL,Netherlands,52.36121524,4.866281443,Entire home/apt,2,1,1,1,$128.00 
Beautiful 2-story home!,NL,Netherlands,52.36988367,4.861937553,Entire home/apt,4,1.5,3,2,$130.00 
Fresh and bright in Baarsjes,NL,Netherlands,52.37080139,4.853345068,Entire home/apt,2,1,1,1,$115.00 
"â™¥ Family home with garden, Oud West",NL,Netherlands,52.36518697,4.876026105,Entire home/apt,5,1,2,4,$225.00 
"Beautiful apartment, next to Vondelpark and center",NL,Netherlands,52.36166328,4.8663722,Entire home/apt,2,1,1,1,$85.00 
"Big, sunny apt, central to all!",NL,Netherlands,52.36123147,4.874783284,Entire home/apt,4,1.5,1,2,$195.00 
"Cosy,clean&spacious room Vondelpark",NL,Netherlands,52.36268856,4.853074593,Private room,1,0.5,1,1,$59.00 
Bright & Modern Apartment,NL,Netherlands,52.36846678,4.861157574,Entire home/apt,4,1,2,2,$180.00 
Cosy Private Room - Amsterdam center,NL,Netherlands,52.36052716,4.867838796,Private room,2,1,1,1,$60.00 
Groundfloor Lofty Apt | Artful Stay,NL,Netherlands,52.36414438,4.876743498,Entire home/apt,6,2,2,3,$285.00 
Apartment w/ rooftop terrace!,NL,Netherlands,52.36637286,4.871313339,Entire home/apt,3,1,1,1,$100.00 
Ideal apartment nice neighbourhood!,NL,Netherlands,52.37322138,4.85890845,Entire home/apt,4,1,2,3,$95.00 
2bedroom apartment in centre! (4-p),NL,Netherlands,52.36690647,4.872435097,Entire home/apt,4,1,2,4,$245.00 
Large apartment with roof terrace!,NL,Netherlands,52.37191369,4.847919718,Entire home/apt,2,1,2,1,$110.00 
Cozy apartment close to the centre,NL,Netherlands,52.36959308,4.874883971,Entire home/apt,2,1,1,1,$125.00 
Quiet loft downtown + bikes,NL,Netherlands,52.36410455,4.867961461,Entire home/apt,6,1,3,3,$300.00 
Cosy B&B near city center,NL,Netherlands,52.3707275,4.857697111,Private room,2,1,1,1,$80.00 
Modern City Apartment,NL,Netherlands,52.37169759,4.863766013,Entire home/apt,2,1,1,1,$120.00 
Great apartment in a hip area,NL,Netherlands,52.37014874,4.849850059,Entire home/apt,2,1,1,1,$78.00 
Spacious apartment in Old West with rooftop,NL,Netherlands,52.36770408,4.867781393,Entire home/apt,4,1,2,4,$180.00 
Lovely Cozy Place in De Baarsjes!,NL,Netherlands,52.36685956,4.853503787,Entire home/apt,3,1,1,1,$182.00 
Jacob Terrace,NL,Netherlands,52.36275135,4.862474365,Entire home/apt,4,1,2,4,$190.00 
Beautiful Room in Citycentre,NL,Netherlands,52.36716306,4.866364908,Private room,2,1,1,1,$120.00 
Bright & Airy Canal Apt (superhost),NL,Netherlands,52.36225497,4.861311027,Entire home/apt,2,1,1,1,$111.00 
Bohemian apartment at Vondelpark,NL,Netherlands,52.35767609,4.85501771,Entire home/apt,4,1,2,2,$144.00 
Bright little groundfloor apt.,NL,Netherlands,52.36404181,4.852251533,Entire home/apt,2,1,1,1,$90.00 
Sunny spacious designer home with Dutch breakfast,NL,Netherlands,52.36973146,4.859874693,Entire home/apt,2,1,2,1,$125.00 
Luxury Bright Apt near Vondelpark & Centre,NL,Netherlands,52.36131893,4.86223427,Entire home/apt,3,1,1,2,$100.00 
Cosy apartment with balcony,NL,Netherlands,52.37178057,4.852134418,Entire home/apt,2,1,1,1,$100.00 
Amazing double bedroom near Vondelpark,NL,Netherlands,52.36174469,4.859745778,Private room,2,1,1,1,$65.00 
Beautiful sunny apartment overlooking Vondelpark,NL,Netherlands,52.35784181,4.855610096,Entire home/apt,4,1.5,2,2,$136.00 
Room in light & stylish apartment,NL,Netherlands,52.36733763,4.852056275,Private room,2,1,1,1,$89.00 
Lovely Apt. at Vondelpak  & Centre II,NL,Netherlands,52.36099862,4.862522656,Private room,2,1,0,1,$50.00 
Luxurious apartment with garden,NL,Netherlands,52.36818964,4.87374608,Entire home/apt,4,1,2,2,$169.00 
"Feel home, quiet and  sunny apt with balcony!",NL,Netherlands,52.36766594,4.862118475,Entire home/apt,2,1,1,1,$199.00 
Cozy apartment next to the Vondelpark,NL,Netherlands,52.36149708,4.864271506,Entire home/apt,2,1.5,1,1,$150.00 
een HIP knus Apartement in Oudwest/Centrum,NL,Netherlands,52.36576736,4.871755262,Entire home/apt,2,1,0,1,$80.00 
Modern & bright APT near City Center,NL,Netherlands,52.36167009,4.851291523,Entire home/apt,4,1,1,2,$139.00 
Homestead near center 80m2 - family time,NL,Netherlands,52.36645091,4.850250256,Entire home/apt,4,1,3,3,$150.00 
Comfy house 15 minutes from Center,NL,Netherlands,52.37017666,4.849989667,Entire home/apt,4,1,2,2,$110.00 
Beautiful bright apartment with a roof terrace,NL,Netherlands,52.37395214,4.864867889,Entire home/apt,4,2,2,2,$150.00 
Lovely apartment - inc wifi & bikes,NL,Netherlands,52.37009121,4.853788269,Entire home/apt,2,1,1,1,$127.00 
Beautiful Apt w Garden in Old-West!,NL,Netherlands,52.36254099,4.860596047,Entire home/apt,2,1,1,1,$119.00 
"Bright, bohemian apartment with roof terrace!",NL,Netherlands,52.37035946,4.849549858,Entire home/apt,2,1,1,1,$145.00 
Clean and white house in Old-West,NL,Netherlands,52.36992878,4.86713456,Entire home/apt,2,1,1,1,$100.00 
Cute Home in Ams' Cute Old West,NL,Netherlands,52.36846079,4.849863326,Entire home/apt,2,1,1,1,$99.00 
Centrally located luxury apartment!,NL,Netherlands,52.36383536,4.862671088,Entire home/apt,4,1,2,2,$120.00 
Spacious and Light | City Apartment,NL,Netherlands,52.36831259,4.865602687,Entire home/apt,2,1,1,1,$110.00 
Family home near Van Gogh Museum,NL,Netherlands,52.36194559,4.870415033,Entire home/apt,7,2,4,7,$175.00 
Comfortable room near Centre & Vondelpark,NL,Netherlands,52.3604454,4.864324649,Private room,2,1,1,2,$80.00 
Very good view single bed room Adam,NL,Netherlands,52.37168482,4.865692782,Private room,1,1,1,1,$25.00 
Design apartment in city center + city bikes,NL,Netherlands,52.37249841,4.871171059,Entire home/apt,2,1,1,1,$200.00 
"Spacious home, Amsterdam centre",NL,Netherlands,52.36764641,4.872606863,Entire home/apt,2,1,1,1,$90.00 
museums and music,NL,Netherlands,52.36397157,4.876509427,Entire home/apt,2,1,1,2,$100.00 
Nice apartment in Amsterdam old-west - 4.9 STARS!,NL,Netherlands,52.35888641,4.850930342,Entire home/apt,2,1,1,1,$84.00 
Cozy apartment near Vondelpark,NL,Netherlands,52.36027925,4.861109919,Entire home/apt,2,1,0,1,$160.00 
3 pax room Amsterdam Centre,NL,Netherlands,52.35848181,4.858796615,Private room,3,1,1,1,$99.00 
Chez Eric - Stay inspired close to vondelpark!,NL,Netherlands,52.36003416,4.863981975,Shared room,2,1,1,2,$45.00 
"Spacious, stylish room in Vondelpark area",NL,Netherlands,52.36100806,4.868473993,Private room,2,1.5,1,2,$90.00 
Bright Design Apt | Artful Stay,NL,Netherlands,52.36434354,4.878605878,Entire home/apt,6,2,2,2,$300.00 
Stylish apartment in Center OldWest,NL,Netherlands,52.36483134,4.874271813,Entire home/apt,2,1,1,1,$89.00 
Lovely place in Amsterdam Oud-West,NL,Netherlands,52.37200311,4.851762675,Entire home/apt,2,1,1,1,$110.00 
Beautiful Studio with Canal View,NL,Netherlands,52.37162412,4.865820143,Entire home/apt,2,1,1,1,$90.00 
Nice appartment in West,NL,Netherlands,52.37278739,4.857404202,Entire home/apt,2,1,1,1,$85.00 
Cosy apartment with garden,NL,Netherlands,52.3726274,4.849852986,Entire home/apt,2,1,0,2,$95.00 
Complete and comfortable and up to 4 persons,NL,Netherlands,52.3654008,4.853802685,Entire home/apt,4,1,2,2,$125.00 
Rustic cosy apmt near Vondelpark,NL,Netherlands,52.36090647,4.863195626,Entire home/apt,2,1,1,1,$100.00 
Cosy room in stylish apt in trendy area,NL,Netherlands,52.37019745,4.848801247,Private room,2,1,1,1,$68.00 
house citycentre with garden & view,NL,Netherlands,52.36438258,4.860371418,Entire home/apt,2,1,1,1,$140.00 
Roomy family home near city centre (2 p + 1 child),NL,Netherlands,52.37167834,4.861604515,Entire home/apt,3,1,2,2,$149.00 
Beautiful APT | near CITY CENTER | GARDEN,NL,Netherlands,52.35939033,4.851081569,Entire home/apt,2,1.5,1,1,$99.00 
Cozy ap / w garden near city center,NL,Netherlands,52.36788105,4.853481601,Entire home/apt,2,1,1,1,$95.00 
A room with a view,NL,Netherlands,52.36567992,4.877003683,Private room,2,1,1,1,$80.00 
Room with balcony and private bathroom,NL,Netherlands,52.36582994,4.859622955,Private room,2,1,1,2,$150.00 
Comfy apt. close to city center,NL,Netherlands,52.35872397,4.851853725,Entire home/apt,4,1,2,2,$250.00 
Private room in nice apartment,NL,Netherlands,52.36995394,4.858510607,Private room,2,1,1,1,$59.00 
Double Room in Amsterdam West,NL,Netherlands,52.37007871,4.860087235,Private room,2,1,1,1,$88.00 
Bright'n Spacious Apartment OldWest,NL,Netherlands,52.37139219,4.860097111,Entire home/apt,3,1,1,2,$104.00 
Studio near Vondelpark Amsterdam,NL,Netherlands,52.35912023,4.852246644,Entire home/apt,2,1,0,1,$65.00 
Large 6 prs. app.near city centre,NL,Netherlands,52.36330095,4.857938377,Entire home/apt,6,2.5,3,6,$398.00 
Unique Apartment - Vondelpark,NL,Netherlands,52.36125342,4.875844906,Entire home/apt,2,1,1,1,$100.00 
Great appartment near the centre,NL,Netherlands,52.36523286,4.870392969,Entire home/apt,2,1,1,1,$82.00 
Private luxurious apartment in trendy neighborhood,NL,Netherlands,52.36847435,4.851978321,Entire home/apt,2,1.5,1,1,$120.00 
Spacious & hip split level home near Vondelpark,NL,Netherlands,52.36606935,4.85972353,Entire home/apt,4,1.5,2,4,$129.00 
Loft apartment with city garden (near Jordaan),NL,Netherlands,52.36831763,4.874293338,Entire home/apt,2,1,1,1,$195.00 
Large 4 bedroom apartment in Amsterdam West,NL,Netherlands,52.36294855,4.866761366,Entire home/apt,4,1.5,4,4,$150.00 
"Vondel House, Guest Room 1",NL,Netherlands,52.36013949,4.865617518,Private room,2,1,1,1,$74.00 
Modern Apartment at Vondelpark,NL,Netherlands,52.36073533,4.876549315,Entire home/apt,2,1,1,1,$145.00 
Spacious 2 floor apt incl grand rooftop terrace!,NL,Netherlands,52.3723667,4.87257346,Entire home/apt,4,1,2,2,$140.00 
Spacious central & bright apartment,NL,Netherlands,52.37087336,4.871359775,Entire home/apt,2,1,1,1,$160.00 
Spacious canal apartment in centre,NL,Netherlands,52.3694334,4.867343682,Entire home/apt,4,1,2,2,$150.00 
Amazing House ON the Canal!!,NL,Netherlands,52.3653418,4.873617077,Entire home/apt,4,2,3,4,$300.00 
Modern apartment in Amsterdam,NL,Netherlands,52.37318705,4.85774797,Entire home/apt,8,1,4,4,$150.00 
Cosy room (yay!) not too far from Anne Frank hs.,NL,Netherlands,52.37302619,4.863838379,Private room,2,1,1,1,$75.00 
Characteristic canalhouse near Leidse square!,NL,Netherlands,52.36869987,4.87209318,Entire home/apt,2,1,1,1,$120.00 
Luxurious monumental canal house ,NL,Netherlands,52.36338711,4.860870934,Entire home/apt,3,1.5,2,2,$180.00 
3 bedrooms Apartment+Garden,NL,Netherlands,52.37233591,4.862286803,Entire home/apt,5,2,3,3,$120.00 
New tasty apartment in nice area***,NL,Netherlands,52.36992902,4.868904225,Entire home/apt,2,1,1,1,$125.00 
"Cozy, light room near Vondelpark",NL,Netherlands,52.36661906,4.864774458,Private room,2,1,1,1,$70.00 
Roof Terrace Appartement Amsterdam max 3 people,NL,Netherlands,52.36982437,4.8523785,Private room,2,1,1,1,$70.00 
Lovely apartment in centre of Amsterdam,NL,Netherlands,52.36183736,4.867065363,Entire home/apt,2,1,1,1,$107.00 
LOVELY spacious apt. located in trendy west area!,NL,Netherlands,52.37385982,4.8590428,Entire home/apt,2,1,1,1,$79.00 
Light apartment in hip ubran area,NL,Netherlands,52.36835892,4.865462382,Entire home/apt,2,1,1,1,$130.00 
Centrally located topfloor apartement,NL,Netherlands,52.35785368,4.858041295,Entire home/apt,2,1,1,1,$150.00 
Perfect located amazing and light apartment,NL,Netherlands,52.36061157,4.854757507,Entire home/apt,2,1,1,1,$90.00 
Beautiful Apartment close to City Centre,NL,Netherlands,52.36872003,4.86480243,Entire home/apt,6,1,3,3,$250.00 
"Light, comfortable and cosy stay in Amsterdam West",NL,Netherlands,52.36706087,4.864837239,Private room,2,1,1,1,$82.00 
"modern, bright & well furnished flat by the center",NL,Netherlands,52.36063945,4.860624706,Entire home/apt,2,1,0,1,$129.00 
APT. FOR COUPLES NEXT TO VONDELPARK,NL,Netherlands,52.36168941,4.86109002,Entire home/apt,3,1.5,1,1,$85.00 
Gorgeous & Spacious Canal Apartment,NL,Netherlands,52.36857074,4.87258133,Entire home/apt,2,1.5,1,1,$150.00 
CLASSICAL â—è family apartment â—èGREAT AREA,NL,Netherlands,52.36407353,4.873839157,Entire home/apt,5,2,2,4,$376.00 
3 bedrooms for 6 persons close to the city centre,NL,Netherlands,52.3650351,4.856189661,Entire home/apt,4,2,2,2,$300.00 
Sunny & spacious + rooftop terrace,NL,Netherlands,52.36872246,4.861749592,Entire home/apt,4,1,2,2,$188.00 
Family house with garden near the Vondelpark,NL,Netherlands,52.36292539,4.867813561,Entire home/apt,4,1,3,5,$225.00 
Petit apartment in trendy area,NL,Netherlands,52.37193101,4.865127145,Entire home/apt,2,1,1,1,$115.00 
Spacious modern appartment central Amsterdam,NL,Netherlands,52.36938221,4.858788948,Entire home/apt,4,1,2,3,$185.00 
Penthouse with large sunny terrace,NL,Netherlands,52.37325889,4.856264437,Entire home/apt,2,1,1,1,$95.00 
Luxurious canal view apartment with whirlpool!,NL,Netherlands,52.36066692,4.850867898,Entire home/apt,2,1,1,1,$120.00 
Cozy stylish apartment in Centre,NL,Netherlands,52.36675575,4.873170353,Entire home/apt,2,1,1,1,$99.00 
"Colourful apartment, close to city centre!",NL,Netherlands,52.36447236,4.852174536,Entire home/apt,2,1,1,1,$120.00 
"Modern, light and clean apartment",NL,Netherlands,52.36812131,4.864842458,Entire home/apt,2,1,0,1,$109.00 
Lovely Apartment near Vondelpark,NL,Netherlands,52.36073023,4.868944872,Entire home/apt,2,1,1,1,$125.00 
Apartment near Vondelpark,NL,Netherlands,52.36227901,4.863041473,Entire home/apt,4,1,1,1,$125.00 
Oud-West/Jordaan with canal view,NL,Netherlands,52.36852006,4.873448901,Entire home/apt,2,1,1,1,$150.00 
A cozy cityappartment for 4 person!,NL,Netherlands,52.36868997,4.874428579,Entire home/apt,4,1,1,4,$190.00 
Quiet garden room for one,NL,Netherlands,52.3682813,4.849124115,Private room,1,1,1,1,$49.00 
Cosy and stylish apartment in the De Baarsjes area,NL,Netherlands,52.37027945,4.851115537,Entire home/apt,2,1,1,1,$120.00 
Modern apt. + garden near Jordaan,NL,Netherlands,52.37065981,4.860254859,Entire home/apt,3,1,1,2,$100.00 
220 sqm 2-Family Apt at Vondelpark,NL,Netherlands,52.36200849,4.868412029,Entire home/apt,4,2,4,4,$200.00 
Perfect Amsterdam Flat - City Center!,NL,Netherlands,52.36599044,4.876936459,Entire home/apt,2,1,1,1,$135.00 
"2p. Studio w. pr. Balcony, Bath, Shower & Toilet",NL,Netherlands,52.35898833,4.858323124,Private room,2,1.5,1,2,$85.00 
Spacious modern city apartment,NL,Netherlands,52.36418878,4.859040505,Entire home/apt,4,1,2,2,$180.00 
"Quiet, great location, comfortable!",NL,Netherlands,52.36439787,4.865542044,Entire home/apt,2,1,1,1,$105.00 
Large & stylish apartment/top location/roofterrace,NL,Netherlands,52.36393619,4.875906242,Entire home/apt,4,2,2,2,$450.00 
Trendy Garden Apartment!,NL,Netherlands,52.36183515,4.859312234,Entire home/apt,4,1,1,3,$400.00 
Trendy studio for 1 to 3 people in Amsterdam-West,NL,Netherlands,52.37363493,4.8585089,Entire home/apt,3,1,0,2,$100.00 
Quiet Home In The Heart Of The City,NL,Netherlands,52.36385328,4.878123979,Entire home/apt,4,1.5,3,4,$210.00 
"Compact studio, excellent location, center",NL,Netherlands,52.36546704,4.877552811,Private room,2,1,0,2,$105.00 
Spacious apartment in a great neighborhood,NL,Netherlands,52.36280518,4.866776546,Entire home/apt,2,1,1,1,$110.00 
Cosy room with a lovely terrace,NL,Netherlands,52.36736275,4.87082562,Private room,2,1,1,1,$70.00 
Beautiful new and hip apartment!,NL,Netherlands,52.37371382,4.861477957,Entire home/apt,4,1,2,2,$200.00 
"4p. Apt: 2 Br, 2 Ba on Gr. Fl. with Canal View.",NL,Netherlands,52.36066422,4.856536736,Private room,4,2,2,4,$75.00 
Modern 1 BR Apartment with Great Canal View,NL,Netherlands,52.36847462,4.872228715,Entire home/apt,3,1,1,2,$105.00 
vondelpark spacious groundfloor appartment 100m2,NL,Netherlands,52.36176022,4.862974295,Entire home/apt,4,1,2,3,$150.00 
Vintage-style spacious house ,NL,Netherlands,52.35758197,4.859170314,Entire home/apt,2,1,1,1,$99.00 
â˜… STYLISH FAMILY HOME - CITY CENTER,NL,Netherlands,52.36545162,4.875296385,Entire home/apt,4,1.5,4,3,$245.00 
Lovable apartment along canal,NL,Netherlands,52.3624562,4.853874408,Entire home/apt,2,1,1,1,$89.00 
"Beautiful, cozy apartment next to the Vondelpark",NL,Netherlands,52.35811365,4.860016536,Entire home/apt,2,1,1,1,$95.00 
Luxury meets cozy apartment!,NL,Netherlands,52.36071845,4.850591739,Entire home/apt,2,1,1,1,$129.00 
Modern apartment with Canal view,NL,Netherlands,52.35736389,4.856553013,Entire home/apt,2,1,1,1,$150.00 
Cozy apartment with parkview,NL,Netherlands,52.36677306,4.850318703,Entire home/apt,2,1,1,1,$105.00 
Ground floor apartment with garden on the canals,NL,Netherlands,52.3705099,4.867270758,Entire home/apt,4,2,2,3,$169.00 
"Spacious, Sunny & by the water",NL,Netherlands,52.36814592,4.862162935,Entire home/apt,4,1,2,3,$150.00 
Convenient room,NL,Netherlands,52.36098829,4.854916503,Private room,1,1,1,1,$40.00 
"Neat apt, vibrant spot in Amsterdam",NL,Netherlands,52.37208914,4.865480065,Entire home/apt,2,1,1,1,$65.00 
Stylish canal view apt in heart AMS,NL,Netherlands,52.37021914,4.866864344,Entire home/apt,3,1,2,2,$150.00 
"Simple Living, Colourful Life",NL,Netherlands,52.36817894,4.867215356,Entire home/apt,3,1.5,2,2,$130.00 
19th Century cosy apartment in great location!,NL,Netherlands,52.36517368,4.866706675,Private room,2,1,1,1,$100.00 
Modern apt,NL,Netherlands,52.35916772,4.85814544,Entire home/apt,2,1,1,1,$115.00 
Bright & cozy 2-bedroom apartment,NL,Netherlands,52.36203982,4.86674736,Entire home/apt,4,1,2,2,$149.00 
New Year in Amsterdam,NL,Netherlands,52.36716614,4.852746295,Private room,2,2,1,1,$200.00 
City Centre of Music Amsterdam,NL,Netherlands,52.36380065,4.873521247,Entire home/apt,2,1,1,1,$90.00 
Spacious and cosy appartment,NL,Netherlands,52.36245315,4.864245484,Entire home/apt,4,1,3,4,$120.00 
"Greatly located, cozy atmosphere",NL,Netherlands,52.36965708,4.862025427,Private room,2,1,1,1,$60.00 
"Big room, cozy apartment, hip area, cool flatmate",NL,Netherlands,52.37075845,4.862046024,Private room,2,1.5,1,1,$90.00 
"Adorable, trendy house with garden",NL,Netherlands,52.36044352,4.850921089,Entire home/apt,2,1,1,1,$120.00 
Cosy city house with a garden,NL,Netherlands,52.36785386,4.855116076,Entire home/apt,2,1,1,1,$120.00 
Le Quartier Sonang-Chmbre De Ville,NL,Netherlands,52.36553755,4.875464921,Private room,2,1,1,1,$160.00 
House with a garden in Amsterdam,NL,Netherlands,52.36412401,4.8509603,Private room,2,1,1,1,$75.00 
Design Apartment Amsterdam West,NL,Netherlands,52.36604176,4.852832658,Entire home/apt,4,1,2,4,$297.00 
Welcome in the city centre of Amsterdam,NL,Netherlands,52.36369511,4.875067678,Entire home/apt,2,1,0,1,$96.00 
Beautiful Apartment with balcony | 2 Bed & 2 Bath,NL,Netherlands,52.36340552,4.8612302,Entire home/apt,4,2,2,2,$129.00 
Spacious/Basic appt in trendy area,NL,Netherlands,52.36926959,4.87433929,Entire home/apt,3,1,2,2,$129.00 
Renovated apartment by Vondelpark,NL,Netherlands,52.36252858,4.874790577,Entire home/apt,4,1,2,4,$99.00 
Cozy apartment in city center,NL,Netherlands,52.3639609,4.877361319,Entire home/apt,2,1,1,1,$140.00 
Beautiful Spacious Apartment in quite neighborhood,NL,Netherlands,52.36210017,4.87122863,Entire home/apt,4,1.5,3,3,$175.00 
Gorgeous light house in centre,NL,Netherlands,52.36397011,4.876544612,Entire home/apt,2,1,1,1,$90.00 
Lovely apartment in hip area,NL,Netherlands,52.37277154,4.859012079,Entire home/apt,2,1,1,1,$95.00 
Epic appartement! Good deal,NL,Netherlands,52.35831031,4.859019819,Entire home/apt,4,1,2,2,$265.00 
Romantic room in Old School,NL,Netherlands,52.36811708,4.872586962,Private room,2,1,1,1,$65.00 
Superb apartment near Vondelpark,NL,Netherlands,52.36020728,4.856114715,Entire home/apt,2,1,1,1,$100.00 
Cozy Vondelpark 1-Bedroom Apartment,NL,Netherlands,52.36320574,4.875127265,Entire home/apt,4,1,1,2,$150.00 
Cocomat design canal view apartment,NL,Netherlands,52.36613899,4.85689375,Private room,1,1,1,1,$70.00 
Cosy & Modern APT || Close to the City Centre!,NL,Netherlands,52.37280105,4.865877843,Entire home/apt,2,1,1,1,$119.00 
Spacious room @ old style apartment,NL,Netherlands,52.37056026,4.869385194,Private room,2,1,1,1,$50.00 
Nice appartment in Amsterdam West,NL,Netherlands,52.37075753,4.851416305,Entire home/apt,2,1,1,1,$110.00 
COZY & ARTISTIC apartment in West,NL,Netherlands,52.36801911,4.850706479,Entire home/apt,2,1,1,1,$99.00 
Spacious family home in city centre,NL,Netherlands,52.3644712,4.872513697,Entire home/apt,4,1.5,4,5,$260.00 
Cozy apartement in Oud-West,NL,Netherlands,52.36788478,4.864597985,Entire home/apt,2,1,1,1,$98.00 
